match_id,index,id,period,minute,second,location_x,location_y,team_id,team_name,player_id,player_name,end_location_x,end_location_y,end_location_z,key_pass_id,outcome_id,outcome_name
7545,3141,b58e7e0c-a7ef-4bfb-bd1e-866e5106248c,2,83,7,100.0,27.0,779,Argentina,5497,Gonzalo Gerardo Higuaín,119.0,39.3,0.2,3bf31581-396e-4b52-ab00-4675023a0844,100,Saved
7545,3187,2b4a947a-c07d-4714-aced-bb7ad79b2e24,2,85,53,89.0,36.0,785,Croatia,5470,Ivan Rakitić,118.0,36.0,2.6,,99,Post
7545,3190,0f7c12e6-62b5-423a-97d1-49279cd54273,2,85,55,103.0,34.0,785,Croatia,5456,Mateo Kovačić,120.0,36.8,3.9,,98,Off T
7545,3292,f24ff986-e909-4519-9a2e-f41336fc613a,2,88,48,99.0,50.0,785,Croatia,5472,Mario Mandžukić,102.0,53.0,,7db670c7-18ca-4f35-b5b5-66d8f9b6e807,96,Blocked
7545,3296,a06b2cf3-e376-40c8-b183-7d0b8798f7dd,2,88,50,87.0,54.0,785,Croatia,5463,Luka Modrić,120.0,33.5,0.4,,98,Off T
7545,3335,495f2b6a-51ec-490c-8697-ad0cc158f486,2,90,0,108.0,31.0,779,Argentina,5499,Maximiliano Eduardo Meza,113.0,36.0,,0e1af665-3f82-4179-b29c-aaa6e153ff9d,96,Blocked
7545,3357,8f48df5c-e2a6-48f8-a5fa-61a04be8ed82,2,90,40,98.0,38.0,785,Croatia,5470,Ivan Rakitić,114.0,38.3,0.5,6ff94147-19e0-4e7b-9611-62eaa1091c30,100,Saved
7545,3365,8515b027-496c-4107-885a-b2db7ac4ec8b,2,90,45,112.0,40.0,785,Croatia,5470,Ivan Rakitić,120.0,37.0,0.4,dc667245-4fb1-48df-926a-dc0719780580,97,Goal
7536,56,01c8f821-0cfe-4190-b493-540b5706a6bf,1,0,40,113.0,34.0,782,Belgium,3289,Romelu Lukaku Menama,120.0,34.6,0.4,22d9d5bb-8a10-4208-aa89-40114bc3d198,98,Off T
7536,146,01d33b74-a851-46cf-af80-45e7ed88baa8,1,3,15,96.0,51.0,798,Panama,5637,Edgar Yoel Bárcenas Herrera,115.0,47.0,,,101,Wayward
7536,284,5ba5622f-dc17-492f-8e0d-57395d8672ee,1,5,49,104.0,24.0,782,Belgium,5633,Yannick Ferreira Carrasco,119.0,36.8,0.2,2f367716-f1ac-49e7-9213-00467b106ff9,100,Saved
7536,303,93a87864-13e6-4608-b9c4-548e5faa5e90,1,6,20,104.0,54.0,782,Belgium,5630,Dries Mertens,119.0,43.2,0.5,dd379427-4dd8-4929-920e-3844661e62aa,100,Saved
7536,554,ef96afc8-5e5d-4d63-9853-af191a5323be,1,11,1,118.0,30.0,782,Belgium,3621,Eden Hazard,120.0,35.2,0.30000000000000004,,98,Off T
7536,841,33a17032-9833-4fdd-9e81-4f83c6cf61c3,1,18,11,110.0,57.0,782,Belgium,5630,Dries Mertens,120.0,45.4,2.3,6f0bb71e-b143-4aae-905c-ac6ba0172734,98,Off T
